Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
A19131	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A19132	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A19133	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A19135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A19136	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0
A19137	1	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0
A19139	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
A19141	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0
A19143	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0
A19144	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0
A19145	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A19147	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0
A19149	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0
A19150	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0
A19152	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1
A19155	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1
A19156	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A19157	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0
A19159	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0
A19161	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
A19162	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0
A19164	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0
A19165	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A19168	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1
A19169	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0
A19170	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0
A19171	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0
A19172	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A19173	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
A19176	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
A19177	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	1	0
A19178	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
A19180	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A19181	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A19182	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A19184	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A19185	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A19188	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0
A19189	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A19190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A19192	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
A19193	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0
A19194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1
A19195	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
A19196	1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0
A19198	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
A19199	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
A19200	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0
A19201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
A19203	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A19204	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0
A19205	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
A19208	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A19210	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0
A19211	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0
A19212	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
A19213	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0
A19217	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
A19218	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A19222	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A19223	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0
A19225	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
A19229	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0
A19231	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
A19232	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
A19233	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A19235	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1
A19237	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1
A19238	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A19239	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
A19240	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A19241	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
A19242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A19245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
A19246	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1
A19247	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0
A19248	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A19249	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
A19250	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
A19254	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A19257	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
A19259	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
A19260	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0
A19262	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
A19264	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0
A19265	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0
A19267	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A19271	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A19273	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
A19274	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
A19276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
A19277	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0
A19278	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A19279	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
A19283	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0
A19284	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0
A19285	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A19286	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0
A19288	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0
A19291	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
A19294	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A19296	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A19297	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A19299	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
A19300	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A19302	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A19303	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1
A19304	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0
A19305	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
A19306	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1
A19307	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1
A19310	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0
A19311	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
A19312	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
A19313	1	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0
A19314	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
A19316	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
A19318	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0
A19320	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
A19322	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A19325	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0
A19326	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
A19327	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1
A19328	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A19329	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1
A19331	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A19332	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
A19333	0	1	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0
A19336	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0
A19337	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
A19341	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1
A19342	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0
A19344	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0
A19345	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0
A19347	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
A19349	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
A19350	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
A19351	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
A19352	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A19353	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
A19354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A19356	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A19358	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1
A19359	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0
A19361	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
A19362	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	0	0
A19363	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A19365	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
A19366	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
A19367	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	1
A19369	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A19372	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0
A19373	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
A19374	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	1
A19375	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A19376	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
A19377	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
A19379	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
A19380	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A19381	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
A19382	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0
A19383	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1
A19386	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A19387	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A19388	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
A19389	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
A19390	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A19391	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0
A19392	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A19393	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
A19396	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0
A19400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
A19403	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
A19405	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
A19406	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A19407	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A19409	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A19410	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
A19411	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
A19413	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0
A19414	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1
A19415	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
A19416	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A19420	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
A19421	0	1	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0
A19425	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
A19428	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
A19429	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A19430	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
A19431	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1
A19435	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0
A19436	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1
A19437	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
A19439	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A19440	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0
A19441	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
A19442	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
A19443	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A19444	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A19445	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
A19446	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A19447	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0
A19448	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1
A19450	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
A19451	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0
A19452	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
A19453	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1
A19455	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1
A19456	1	1	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0
A19457	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
A19458	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
A19459	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0
A19460	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0
A19461	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1
A19462	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
A19463	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0
A19464	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	1
A19465	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
A19467	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
A19470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A19472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A19474	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A19476	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A19477	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
A19479	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A19480	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A19481	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
A19483	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A19484	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0
A19486	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
A19488	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A19489	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A19491	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0
A19492	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1
A19494	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0
A19495	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0
A19496	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0
A19497	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A19498	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
A19499	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
A20001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A20002	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
A20004	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20005	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0
A20006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
A20007	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
A20008	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
A20009	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
A20011	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
A20012	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
A20014	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0
A20015	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0
A20016	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
A20018	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0
A20019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A20020	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A20021	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
A20022	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A20023	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
A20024	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0
A20028	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
A20029	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A20030	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A20033	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A20034	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A20037	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
A20038	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
A20040	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A20043	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A20044	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A20045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
A20046	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
A20047	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A20048	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A20049	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
A20050	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
A20053	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
A20055	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0
A20056	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A20057	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
A20058	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A20059	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0
A20060	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
A20061	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A20062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A20063	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0
A20064	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20067	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A20068	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
A20069	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
A20070	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A20072	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
A20073	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1
A20074	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
A20075	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
A20081	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1
A20082	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A20083	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
A20084	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
A20085	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
A20086	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
A20088	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0
A20090	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
A20091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
A20095	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
A20096	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
A20097	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
A20099	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
A20101	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
A20104	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
A20105	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
A20106	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0
A20107	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A20108	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
